bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
trifecta,7-2-1,0.04314396705753294,044220250710,240.7,False,2-1-6,2025-07-10,名古屋,4,938.4752870748179,400,False,0.0,-400.0,3連単
exacta,7-2,0.09154580276021598,044220250710,110.6,False,2-1,2025-07-10,名古屋,4,912.4965785279887,400,False,0.0,-400.0,2車単
trifecta,6-1-3,0.0328054405289115,097320250710,296.1,False,3-1-2,2025-07-10,小松島,9,871.3690940610696,300,False,0.0,-300.0,3連単
exacta,4-1,0.036191140247072366,122120250710,264.2,False,9-2,2025-07-10,弥彦,12,856.1699253276519,300,False,0.0,-300.0,2車単
trio,1-4-5,0.04789288006053724,122120250710,184.1,False,2-3-9,2025-07-10,弥彦,12,781.7079219144906,300,False,0.0,-300.0,3連複
exacta,6-3,0.04326537628313243,097320250710,181.8,False,3-1,2025-07-10,小松島,9,686.5645408273476,300,False,0.0,-300.0,2車単
exacta,6-1,0.040039843688210106,097320250710,181.8,False,3-1,2025-07-10,小松島,9,627.9243582516598,300,False,0.0,-300.0,2車単
trifecta,6-4-5,0.03990602956370427,128520250710,168.0,False,4-1-3,2025-07-10,佐世保,12,570.4212966702319,200,False,0.0,-200.0,3連単
quinella,1-4,0.07486713800354405,122120250710,84.0,False,2-9,2025-07-10,弥彦,12,528.88395922977,200,False,0.0,-200.0,2車複
exacta,6-2,0.029906156192229354,044220250710,204.6,False,2-1,2025-07-10,名古屋,4,511.8799556930125,200,False,0.0,-200.0,2車単
quinella_place,1-4,0.1932451250897843,122120250710,29.2,False,2-3|2-9|3-9,2025-07-10,弥彦,12,464.2757652621702,200,False,0.0,-200.0,ワイド
trifecta,4-6-1,0.027892958617791015,128520250710,191.1,False,4-1-3,2025-07-10,佐世保,12,433.0344391859863,200,False,0.0,-200.0,3連単
quinella,3-6,0.11125423847531715,097320250710,45.3,False,1-3,2025-07-10,小松島,9,403.98170029318663,200,False,0.0,-200.0,2車複
trifecta,1-4-7,0.025143910471003273,075120250710,195.5,False,7-3-1,2025-07-10,福井,7,391.563449708114,200,False,0.0,-200.0,3連単
trifecta,4-7-1,0.07019504285341571,075120250710,68.7,False,7-3-1,2025-07-10,福井,7,382.239944402966,200,False,0.0,-200.0,3連単
trifecta,5-1-4,0.03076323485681185,031220250710,153.4,False,7-5-2,2025-07-10,青森,3,371.9080227034938,200,False,0.0,-200.0,3連単
exacta,3-7,0.02375425396224354,075120250710,198.3,False,7-3,2025-07-10,福井,7,371.0468560712894,200,False,0.0,-200.0,2車単
exacta,6-4,0.07634352996304493,128520250710,58.8,False,4-1,2025-07-10,佐世保,12,348.89995618270416,200,False,0.0,-200.0,2車単
trifecta,1-7-6,0.029098562322129023,017320250710,145.9,False,7-1-5,2025-07-10,小松島,1,324.54802427986243,200,False,0.0,-200.0,3連単
trifecta,4-5-7,0.021382533484550683,031220250710,194.2,False,7-5-2,2025-07-10,青森,3,315.24880026997425,200,False,0.0,-200.0,3連単
trifecta,2-7-1,0.10510871635938505,044220250710,38.8,False,2-1-6,2025-07-10,名古屋,4,307.821819474414,200,False,0.0,-200.0,3連単
quinella,1-6,0.09970282114955312,097320250710,39.2,False,1-3,2025-07-10,小松島,9,290.8350589062482,100,False,0.0,-100.0,2車複
trifecta,1-3-7,0.034643982762473505,017320250710,112.7,False,7-1-5,2025-07-10,小松島,1,290.4376857330764,100,False,0.0,-100.0,3連単
exacta,4-5,0.051510838407089345,031220250710,72.2,False,7-5,2025-07-10,青森,3,271.9082532991851,100,False,0.0,-100.0,2車単
exacta,4-6,0.1271308898813211,128520250710,29.1,False,4-1,2025-07-10,佐世保,12,269.9508895546444,100,False,0.0,-100.0,2車単
quinella,4-6,0.20347441984436604,128520250710,16.8,False,1-4,2025-07-10,佐世保,12,241.83702533853494,100,False,0.0,-100.0,2車複
exacta,1-4,0.030748363689264827,075120250710,107.2,False,7-3,2025-07-10,福井,7,229.62245874891894,100,False,0.0,-100.0,2車単
quinella,4-5,0.050682820655197316,122120250710,63.6,False,2-9,2025-07-10,弥彦,12,222.34273936705495,100,False,0.0,-100.0,2車複
quinella,2-7,0.3145726237149131,044220250710,9.9,False,1-2,2025-07-10,名古屋,4,211.426897477764,100,False,0.0,-100.0,2車複
exacta,7-6,0.04186739741910278,111120250710,71.4,False,1-4,2025-07-10,函館,11,198.93321757239386,100,False,0.0,-100.0,2車単
exacta,5-4,0.07533671934208068,031220250710,39.1,False,7-5,2025-07-10,青森,3,194.56657262753544,100,False,0.0,-100.0,2車単
quinella_place,1-6,0.476203327380859,097320250710,6.1,False,1-2|1-3|2-3,2025-07-10,小松島,9,190.484029702324,100,False,0.0,-100.0,ワイド
quinella_place,4-5,0.1414909127789763,122120250710,19.7,False,2-3|2-9|3-9,2025-07-10,弥彦,12,178.73709817458328,100,False,0.0,-100.0,ワイド
quinella_place,3-6,0.48050900708585975,097320250710,5.8,False,1-2|1-3|2-3,2025-07-10,小松島,9,178.69522410979863,100,False,0.0,-100.0,ワイド
quinella,6-7,0.08609519973033637,111120250710,30.9,False,1-4,2025-07-10,函館,11,166.0341671667394,100,False,0.0,-100.0,2車複
exacta,7-1,0.05208525811619381,111120250710,49.9,False,1-4,2025-07-10,函館,11,159.9054379998071,100,False,0.0,-100.0,2車単
exacta,1-3,0.04941945285476696,017320250710,49.0,False,7-1,2025-07-10,小松島,1,142.15531898835812,100,False,0.0,-100.0,2車単
trio,4-5-6,0.2850064618692672,128520250710,8.3,False,1-3-4,2025-07-10,佐世保,12,136.55536335149182,100,False,0.0,-100.0,3連複
exacta,1-6,0.02496181322421192,017320250710,89.9,False,7-1,2025-07-10,小松島,1,124.40670088566517,100,False,0.0,-100.0,2車単
trio,1-3-6,0.03859498080732246,017320250710,56.4,False,1-5-7,2025-07-10,小松島,1,117.67569175329866,100,False,0.0,-100.0,3連複
quinella,1-6,0.04660858997631559,017320250710,45.6,False,1-7,2025-07-10,小松島,1,112.5351702919991,100,False,0.0,-100.0,2車複
exacta,4-5,0.05690693702730262,044820250711,158.2,False,5-3,2025-07-11,四日市,4,800.2677437719275,300,False,0.0,-300.0,2車単
quinella,3-4,0.03243772489686492,044820250711,197.2,False,3-5,2025-07-11,四日市,4,539.6719349661761,200,False,0.0,-200.0,2車複
exacta,4-3,0.07567467798194771,071220250711,83.1,False,3-7,2025-07-11,青森,7,528.8565740299855,200,False,0.0,-200.0,2車単
trifecta,7-3-4,0.05311981803365428,071220250711,105.4,False,3-7-5,2025-07-11,青森,7,459.8828820747161,200,False,0.0,-200.0,3連単
trifecta,6-2-7,0.1043807731907829,085620250711,51.5,False,7-3-6,2025-07-11,岸和田,8,437.56098193253194,200,False,0.0,-200.0,3連単
trifecta,5-4-3,0.08382042556654344,044820250711,59.2,False,5-3-6,2025-07-11,四日市,4,396.2169193539372,200,False,0.0,-200.0,3連単
trifecta,1-4-3,0.06398281621079897,016120250711,75.9,False,1-5-2,2025-07-11,玉野,1,385.6295750399642,200,False,0.0,-200.0,3連単
exacta,1-5,0.037905882490729154,044820250711,120.5,False,5-3,2025-07-11,四日市,4,356.76588401328627,200,False,0.0,-200.0,2車単
trifecta,2-1-7,0.03233451176896693,112120250711,140.9,False,7-1-4,2025-07-11,弥彦,11,355.5932708247441,200,False,0.0,-200.0,3連単
trifecta,1-3-7,0.02605898694283207,064220250711,174.4,False,5-1-6,2025-07-11,名古屋,6,354.46873228299125,200,False,0.0,-200.0,3連単
trifecta,2-6-7,0.08325634457545623,085620250711,54.4,False,7-3-6,2025-07-11,岸和田,8,352.91451449048196,200,False,0.0,-200.0,3連単
trifecta,2-7-1,0.024443659104086968,112120250711,172.6,False,7-1-4,2025-07-11,弥彦,11,321.897556136541,200,False,0.0,-200.0,3連単
trio,1-3-7,0.08433414412472663,064220250711,46.9,False,1-5-6,2025-07-11,名古屋,6,295.52713594496794,100,False,0.0,-100.0,3連複
trifecta,3-4-7,0.1379321993057136,071220250711,28.6,False,3-7-5,2025-07-11,青森,7,294.4860900143409,100,False,0.0,-100.0,3連単
trifecta,3-1-2,0.02032661394697078,064220250711,192.4,False,5-1-6,2025-07-11,名古屋,6,291.08405233971786,100,False,0.0,-100.0,3連単
exacta,3-6,0.034821336418325015,118520250711,107.1,False,1-7,2025-07-11,佐世保,11,272.9365130402609,100,False,0.0,-100.0,2車単
trifecta,3-5-4,0.053831571315051556,044820250711,63.0,False,5-3-6,2025-07-11,四日市,4,239.13889928482482,100,False,0.0,-100.0,3連単
trifecta,4-1-3,0.04281859719801697,016120250711,77.6,False,1-5-2,2025-07-11,玉野,1,232.27231425661165,100,False,0.0,-100.0,3連単
trifecta,6-3-7,0.030411343071200764,118520250711,105.7,False,1-7-5,2025-07-11,佐世保,11,221.44789626259208,100,False,0.0,-100.0,3連単
exacta,5-2,0.04827742891749308,123820250711,62.9,False,2-3,2025-07-11,静岡,12,203.66502789103146,100,False,0.0,-100.0,2車単
exacta,6-2,0.14267546512292603,085620250711,21.0,False,7-3,2025-07-11,岸和田,8,199.61847675814468,100,False,0.0,-100.0,2車単
trifecta,1-7-2,0.03222855561880502,087320250711,90.9,False,2-7-1,2025-07-11,小松島,8,192.95757057493765,100,False,0.0,-100.0,3連単
exacta,5-2,0.02921438789981126,087320250711,96.6,False,2-7,2025-07-11,小松島,8,182.21098711217678,100,False,0.0,-100.0,2車単
exacta,5-1,0.03792362873985529,112120250711,72.3,False,7-1,2025-07-11,弥彦,11,174.18783578915372,100,False,0.0,-100.0,2車単
quinella,1-4,0.22957627739244124,016120250711,11.6,False,1-5,2025-07-11,玉野,1,166.30848177523183,100,False,0.0,-100.0,2車複
trifecta,7-1-5,0.020259090593411664,087320250711,129.8,False,2-7-1,2025-07-11,小松島,8,162.9629959024834,100,False,0.0,-100.0,3連単
exacta,6-7,0.17693805484604608,085620250711,14.5,False,7-3,2025-07-11,岸和田,8,156.56017952676683,100,False,0.0,-100.0,2車単
quinella,2-5,0.05959215463872569,087320250711,42.8,False,2-7,2025-07-11,小松島,8,155.05442185374596,100,False,0.0,-100.0,2車複
trifecta,7-6-3,0.025663082961802818,118520250711,99.2,False,1-7-5,2025-07-11,佐世保,11,154.57778298108397,100,False,0.0,-100.0,3連単
trifecta,3-2-7,0.026864351303389423,123820250711,92.5,False,2-3-1,2025-07-11,静岡,12,148.49524955635215,100,False,0.0,-100.0,3連単
exacta,1-4,0.13753504091311464,016120250711,17.9,False,1-5,2025-07-11,玉野,1,146.1877232344752,100,False,0.0,-100.0,2車単
exacta,7-1,0.06873494789164908,087320250711,35.1,False,2-7,2025-07-11,小松島,8,141.25966709968827,100,False,0.0,-100.0,2車単
exacta,2-7,0.03526742233660738,112120250711,68.4,False,7-1,2025-07-11,弥彦,11,141.2291687823945,100,False,0.0,-100.0,2車単
trio,1-3-4,0.2666792502745409,016120250711,8.6,False,1-2-5,2025-07-11,玉野,1,129.3441552361052,100,False,0.0,-100.0,3連複
quinella,2-5,0.11996910949223247,123820250711,18.6,False,2-3,2025-07-11,静岡,12,123.1425436555524,100,False,0.0,-100.0,2車複
trifecta,3-2-5,0.026711736450547568,123820250711,82.4,False,2-3-1,2025-07-11,静岡,12,120.10470835251196,100,False,0.0,-100.0,3連単
quinella,1-2,0.13816269731630856,112120250711,15.6,False,1-7,2025-07-11,弥彦,11,115.53380781344136,100,False,0.0,-100.0,2車複
quinella,1-5,0.09834319356719456,112120250711,21.9,False,1-7,2025-07-11,弥彦,11,115.3715939121561,100,False,0.0,-100.0,2車複
quinella,3-4,0.3045768399012503,071220250711,7.0,False,3-7,2025-07-11,青森,7,113.2037879308752,100,False,0.0,-100.0,2車複
exacta,7-3,0.09671396256316142,071220250711,21.7,False,3-7,2025-07-11,青森,7,109.86929876206028,100,False,0.0,-100.0,2車単
exacta,3-2,0.09939652204607934,123820250711,21.0,False,2-3,2025-07-11,静岡,12,108.7326962967666,100,False,0.0,-100.0,2車単
quinella,6-7,0.3288651826198473,085620250711,6.3,False,3-7,2025-07-11,岸和田,8,107.18506505050382,100,False,0.0,-100.0,2車複
exacta,3-1,0.07450143998762691,064220250711,27.1,False,5-1,2025-07-11,名古屋,6,101.89890236646892,100,False,0.0,-100.0,2車単
trio,1-2-7,0.15295366021493592,087320250711,13.2,True,1-2-7,2025-07-11,小松島,8,101.89883148371538,100,True,1320.0,1220.0,3連複
quinella_place,6-7,0.6924130691438775,085620250711,2.9,True,3-6|3-7|6-7,2025-07-11,岸和田,8,100.79979005172444,100,True,290.0,190.0,ワイド
trifecta,3-2-1,0.03209345168582128,036120250712,211.5,False,2-7-1,2025-07-12,玉野,3,578.77650315512,200,False,0.0,-200.0,3連単
trifecta,7-8-3,0.025463798831059578,012120250712,266.2,False,7-3-4,2025-07-12,弥彦,1,577.846324882806,200,False,0.0,-200.0,3連単
trifecta,2-6-4,0.025556610752779006,044820250712,261.0,False,4-7-2,2025-07-12,四日市,4,567.0275406475321,200,False,0.0,-200.0,3連単
trifecta,3-1-2,0.03205853868682247,036120250712,203.2,False,2-7-1,2025-07-12,玉野,3,551.4295061162326,200,False,0.0,-200.0,3連単
exacta,2-6,0.04700821479283563,044820250712,106.4,False,4-7,2025-07-12,四日市,4,400.16740539577114,200,False,0.0,-200.0,2車単
trifecta,3-6-5,0.029938842202942125,075620250712,152.9,False,3-5-2,2025-07-12,岸和田,7,357.76489728298515,200,False,0.0,-200.0,3連単
exacta,1-3,0.06529157359517183,036120250712,67.1,False,2-7,2025-07-12,玉野,3,338.106458823603,200,False,0.0,-200.0,2車単
exacta,1-2,0.04306237603902437,113820250712,98.0,False,2-7,2025-07-12,静岡,11,322.0112851824388,200,False,0.0,-200.0,2車単
trifecta,2-3-4,0.022283374163918287,044820250712,183.5,False,4-7-2,2025-07-12,四日市,4,308.89991590790055,200,False,0.0,-200.0,3連単
trifecta,7-8-4,0.02461522690525265,012120250712,164.5,False,7-3-4,2025-07-12,弥彦,1,304.92048259140614,200,False,0.0,-200.0,3連単
quinella,2-6,0.08348480591924157,044820250712,46.9,False,4-7,2025-07-12,四日市,4,291.54373976124293,100,False,0.0,-100.0,2車複
trio,1-3-7,0.02710791369377629,036120250712,139.1,False,1-2-7,2025-07-12,玉野,3,277.0710794804282,100,False,0.0,-100.0,3連複
exacta,3-2,0.032020472269879134,044820250712,115.2,False,4-7,2025-07-12,四日市,4,268.8758405490076,100,False,0.0,-100.0,2車単
exacta,1-7,0.02166059115953303,113820250712,168.6,False,2-7,2025-07-12,静岡,11,265.1975669497268,100,False,0.0,-100.0,2車単
exacta,1-7,0.028604211714925453,036120250712,126.4,False,2-7,2025-07-12,玉野,3,261.5572360766577,100,False,0.0,-100.0,2車単
trifecta,5-3-6,0.03516406729511654,075620250712,102.4,False,3-5-2,2025-07-12,岸和田,7,260.0800491019934,100,False,0.0,-100.0,3連単
quinella,1-3,0.1135122272021314,036120250712,31.4,False,2-7,2025-07-12,玉野,3,256.42839341469255,100,False,0.0,-100.0,2車複
quinella,2-3,0.07043328208724453,113820250712,48.1,False,2-7,2025-07-12,静岡,11,238.7840868396462,100,False,0.0,-100.0,2車複
quinella,1-7,0.04821465708779646,036120250712,66.9,False,2-7,2025-07-12,玉野,3,222.55605591735832,100,False,0.0,-100.0,2車複
quinella_place,1-3,0.0500669000230325,113820250712,60.4,False,2-4|2-7|4-7,2025-07-12,静岡,11,202.40407613911628,100,False,0.0,-100.0,ワイド
exacta,7-8,0.06878117540358358,012120250712,43.4,False,7-3,2025-07-12,弥彦,1,198.51030125155273,100,False,0.0,-100.0,2車単
trifecta,2-1-7,0.028610328995095805,113820250712,102.9,False,2-7-4,2025-07-12,静岡,11,194.40028535953587,100,False,0.0,-100.0,3連単
quinella,7-8,0.12203005967615096,012120250712,23.8,False,3-7,2025-07-12,弥彦,1,190.4315420292393,100,False,0.0,-100.0,2車複
exacta,8-7,0.053248884272567375,012120250712,49.0,False,7-3,2025-07-12,弥彦,1,160.91953293558015,100,False,0.0,-100.0,2車単
quinella,2-3,0.07382910165775006,044820250712,34.8,False,4-7,2025-07-12,四日市,4,156.9252737689702,100,False,0.0,-100.0,2車複
trio,3-4-8,0.05737694835939906,012120250712,44.6,False,3-4-7,2025-07-12,弥彦,1,155.90118968291983,100,False,0.0,-100.0,3連複
quinella_place,2-3,0.172558277188758,113820250712,14.4,False,2-4|2-7|4-7,2025-07-12,静岡,11,148.4839191518115,100,False,0.0,-100.0,ワイド
trifecta,2-1-7,0.02939457266638034,074220250712,79.5,False,7-1-4,2025-07-12,名古屋,7,133.68685269772368,100,False,0.0,-100.0,3連単
exacta,1-4,0.030110298738038187,074220250712,77.2,False,7-1,2025-07-12,名古屋,7,132.45150625765484,100,False,0.0,-100.0,2車単
quinella,1-4,0.04393364792687624,074220250712,52.3,False,1-7,2025-07-12,名古屋,7,129.77297865756273,100,False,0.0,-100.0,2車複
trifecta,7-1-2,0.028500433013785718,074220250712,76.8,False,7-1-4,2025-07-12,名古屋,7,118.88332554587429,100,False,0.0,-100.0,3連単
exacta,3-7,0.020575807463527895,074220250712,105.7,False,7-1,2025-07-12,名古屋,7,117.48628488948984,100,False,0.0,-100.0,2車単
exacta,3-5,0.17627141166323673,075620250712,12.0,True,3-5,2025-07-12,岸和田,7,111.5256939958841,100,True,1200.0,1100.0,2車単
trio,1-3-4,0.023030662118495165,036120250712,87.3,False,1-2-7,2025-07-12,玉野,3,101.0576802944628,100,False,0.0,-100.0,3連複
trifecta,5-4-1,0.07758723771662218,075620250713,176.6,False,3-5-6,2025-07-13,岸和田,7,1270.1906180755477,500,False,0.0,-500.0,3連単
trifecta,5-1-4,0.058694556191539855,075620250713,143.0,False,3-5-6,2025-07-13,岸和田,7,739.33215353902,300,False,0.0,-300.0,3連単
trifecta,1-4-3,0.08589103880535635,034720250713,95.8,False,4-3-5,2025-07-13,松阪,3,722.8361517553137,300,False,0.0,-300.0,3連単
trifecta,4-3-1,0.13885994815007868,034720250713,55.6,False,4-3-5,2025-07-13,松阪,3,672.0613117144376,300,False,0.0,-300.0,3連単
trifecta,6-1-2,0.031304156515967074,048120250713,230.0,False,5-4-1,2025-07-13,小倉,4,619.9955998672427,300,False,0.0,-300.0,3連単
trifecta,2-1-6,0.03682376432421138,048120250713,188.4,False,5-4-1,2025-07-13,小倉,4,593.7597198681425,200,False,0.0,-200.0,3連単
trifecta,2-7-3,0.0290807357120713,031120250713,191.9,False,2-3-1,2025-07-13,函館,3,458.0593183146483,200,False,0.0,-200.0,3連単
trifecta,5-7-2,0.02538854466516399,082120250713,207.6,False,1-7-8,2025-07-13,弥彦,8,427.0661872488044,200,False,0.0,-200.0,3連単
exacta,2-7,0.071104280562975,031120250713,73.2,False,2-3,2025-07-13,函館,3,420.4833337209771,200,False,0.0,-200.0,2車単
trio,2-4-7,0.04227056500445939,031120250713,115.1,False,1-2-3,2025-07-13,函館,3,386.53420320132756,200,False,0.0,-200.0,3連複
trifecta,4-2-3,0.024479430831271746,103820250713,197.3,False,7-6-5,2025-07-13,静岡,10,382.97917030099154,200,False,0.0,-200.0,3連単
exacta,5-4,0.17714976476197175,075620250713,26.2,False,3-5,2025-07-13,岸和田,7,364.132383676366,200,False,0.0,-200.0,2車単
trifecta,7-5-2,0.06712973938544253,096320250713,63.2,False,5-2-7,2025-07-13,防府,9,324.25995291599685,200,False,0.0,-200.0,3連単
quinella,2-7,0.10386389839261699,031120250713,40.6,False,2-3,2025-07-13,函館,3,321.687427474025,200,False,0.0,-200.0,2車複
trifecta,5-7-3,0.09126957466261028,082120250713,42.1,False,1-7-8,2025-07-13,弥彦,8,284.2449093295893,100,False,0.0,-100.0,3連単
exacta,7-5,0.17142028445182458,096320250713,21.6,False,5-2,2025-07-13,防府,9,270.26781441594113,100,False,0.0,-100.0,2車単
trifecta,7-2-5,0.05261501951342381,096320250713,68.4,False,5-2-7,2025-07-13,防府,9,259.8867334718189,100,False,0.0,-100.0,3連単
exacta,7-2,0.10057258180514432,096320250713,35.5,False,5-2,2025-07-13,防府,9,257.03266540826235,100,False,0.0,-100.0,2車単
exacta,5-7,0.17844394304376182,082120250713,19.4,False,1-7,2025-07-13,弥彦,8,246.18124950489792,100,False,0.0,-100.0,2車単
trio,1-2-6,0.2575104576619827,048120250713,13.4,False,1-4-5,2025-07-13,小倉,4,245.06401326705688,100,False,0.0,-100.0,3連複
quinella,5-7,0.3067409969825093,082120250713,11.1,False,1-7,2025-07-13,弥彦,8,240.4825066505853,100,False,0.0,-100.0,2車複
trifecta,3-4-2,0.020141484385999397,103820250713,166.5,False,7-6-5,2025-07-13,静岡,10,235.35571502688995,100,False,0.0,-100.0,3連単
exacta,4-3,0.20438088939658192,034720250713,16.3,True,4-3,2025-07-13,松阪,3,233.14084971642853,100,True,1630.0,1530.0,2車単
exacta,4-5,0.1401541293186621,075620250713,23.2,False,3-5,2025-07-13,岸和田,7,225.15758001929612,100,False,0.0,-100.0,2車単
exacta,6-1,0.06639799546107465,048120250713,48.0,False,5-4,2025-07-13,小倉,4,218.71037821315832,100,False,0.0,-100.0,2車単
trifecta,5-1-7,0.036442126412206045,016320250713,77.8,False,7-5-4,2025-07-13,防府,1,183.519743486963,100,False,0.0,-100.0,3連単
trifecta,1-5-7,0.041155964415641545,016320250713,65.5,False,7-5-4,2025-07-13,防府,1,169.5715669224521,100,False,0.0,-100.0,3連単
exacta,7-5,0.12829705393874746,082120250713,21.0,False,1-7,2025-07-13,弥彦,8,169.42381327136968,100,False,0.0,-100.0,2車単
exacta,4-3,0.04139281571090974,103820250713,64.3,False,7-6,2025-07-13,静岡,10,166.1558050211496,100,False,0.0,-100.0,2車単
exacta,4-5,0.04514027812268384,103820250713,57.6,False,7-6,2025-07-13,静岡,10,160.00800198665894,100,False,0.0,-100.0,2車単
trifecta,2-4-3,0.03668912869632453,031120250713,70.2,False,2-3-1,2025-07-13,函館,3,157.5576834481982,100,False,0.0,-100.0,3連単
